product_id	product_name	start_city	duration	created	provider_id	provider_name	stock_status
24273	阿拉斯加观光火车、幸福北极光之旅: 安克雷奇 - 费尔班克斯超值游(7天)		7	2014-06-13 10:22:20	2349	Alaska Skylar Travel USA	1
24276	阿拉斯加幸福北极光之旅: 费尔班克斯(5天)+北极圈极地体验(3天)	费尔班克斯	7	2014-06-13 11:07:29	2349	Alaska Skylar Travel USA	1
24378	迎国庆·美西行:美西四大名城+壮丽西峡谷+柔美圣塔芭芭拉海滩(10天)	广州	10	2014-06-19 10:33:23	2040	C&J Express/Sea Gull Holiday(GZ TOUR DPT)	1
24381	迎国庆·美西行:美西四大名城+度假胜地圣塔莫尼卡+壮美西峡谷(9天)	上海	9	2014-06-19 10:34:04	2040	C&J Express/Sea Gull Holiday(GZ TOUR DPT)	1
24384	迎国庆·美西行:美西四大名城+秀美西峡谷(8天)	香港	8	2014-06-19 10:34:50	2040	C&J Express/Sea Gull Holiday(GZ TOUR DPT)	1
24412	[COPY]四日拉斯维加斯两晚住大道马戏团娱乐场酒店,大峡谷深度超值之旅 (洛杉矶接送机) (06-13年度途风最畅销推荐行程) 	洛杉矶	4	2015-03-05 06:28:25	2361	Carnival Cruise Lines(not use)	1
24413	[COPY]途风创新黄石热门行程: 时尚美东, 奇趣美西, 磅礴尼亚加拉大瀑布, 神奇黄石公园+总统巨石深度游(17天)	纽约 New York	17	2015-03-05 06:40:24	2074	Combination(途风独家创新团)	1
24414	[COPY]途风创新黄石热门行程: 时尚美东, 奇趣美西, 磅礴尼亚加拉大瀑布, 神奇黄石公园+总统巨石深度游(17天)	纽约 New York	17	2015-03-05 06:43:00	2074	Combination(途风独家创新团)	1
24421	[COPY]途风创新黄石热门行程: 逛五大名城, 观绝壁瀑布, 游黄石公园, 尽享都市繁华与自然之美(17天)	纽约 New York	17	2015-03-05 06:51:58	2074	Combination(途风独家创新团)	1
24425	[复制] 4日圣塔芭芭拉-丹麦村-旧金山-硅谷-斯坦福大学-优山美地巴士之旅ssll	洛杉矶	8	2015-03-05 07:01:49	1033	Capital Travel	0
24440	[COPY]途风创新黄石热门行程: 时尚美东四大名城, 壮美尼亚加拉大瀑布, 神秘千岛湖, 绝美黄石公园, 绚丽羚羊彩穴, 浪漫17里全景游(15天)	纽约 New York	15	2015-03-05 07:40:42	2074	Combination(途风独家创新团)	0
31720							0
31751							0
31904		北京					0
32132	多日游 amy test1		2	2015-06-19 06:22:30	128	Another Side Tours, Inc.	1
32146	验证bug_对接		2	2015-06-26 02:23:03	128	Another Side Tours, Inc.	1
32147	32147多日游中文站	费尔班克斯	1	2015-06-26 02:34:33	128	Another Side Tours, Inc.	1
32148							0
32150	多日游中文站自己家		1	2015-06-26 03:53:52	128	Another Side Tours, Inc.	1
32152	我是小不点		2	2015-06-26 07:24:54	128	Another Side Tours, Inc.	1
32156	对接最后一次测试		2	2015-06-29 05:43:19	128	Another Side Tours, Inc.	1
32176	[COPY]湾边之约:美国  适(3天)	洛杉矶,拉斯维加斯 las vegas	10	2015-07-31 05:50:49	2	4564	1
32183	多日游any opera	洛杉矶	1	2015-08-19 07:13:46	128	Another Side Tours, Inc.	1
32184	Airbnb入华：成立新公司　搭建本土化运营团队	洛杉矶	2	2015-08-19 07:19:15	128	Another Side Tours, Inc.	1
32195	multi-day test		1	2015-08-28 06:13:12	128	Another Side Tours, Inc.	1
32197	测试新产品发布		1	2015-08-28 06:34:02	128	Another Side Tours, Inc.	1
32201	amy多日游 副本 产品名称 20150901-1-副本-副本 EUR 欧元20150902-2		3	2015-09-02 02:58:20	128	Another Side Tours, Inc.	1
32204	amy多日游 副本 产品名称 20150901-1-按摩仪usd-副本20150914-1		3	2015-09-14 09:56:27	128	Another Side Tours, Inc.	1
32207							0
32208							0
32209							0
32210							0
32211							0
32212							0
33327		旧金山					0
33394		纽约 New York					0
2267	三日奥尔巴尼,蒙特利尔,魁北克创新之旅 	纽约 New York	3	2009-05-19 10:11:13	81	L&L Travel/Bus Dept	1
5190	普士乐园欢乐游(3天)	纽约 New York	3	2011-09-08 08:30:33	81	L&L Travel/Bus Dept	1
5205	两日赫氏朱古力世界,多利乐园轻松游(纽约出发)	纽约 New York	2	2011-09-15 08:54:02	81	L&L Travel/Bus Dept	1
12595	纽约经济自由行：畅游纽约各大街区(3天)	纽约 New York	3	2013-05-15 15:40:47	82	L&L Travel/East Coast Dept (East Coast Holidays)	1
16018	途风特色小包团：十二日美东四大名城,尼亚加拉大瀑布,多伦多超值深度游(华盛顿接机,多伦多送机)	北京	12	2012-04-10 16:28:16	2011	Combination	1
16482		成都					0
16602	马不停蹄的北美之旅：东西海岸八大名城+阳光夏威夷(14天)	上海	14	2013-01-27 18:25:31	2024	AITS(上海美国国际旅行社有限公司/纵横美洲)	1
16776		上海					0
16797		上海					0
16829	七日美加东八大名城旅游套餐(纽约出发,不含接送机)	纽约 New York	7	2013-05-30 14:05:39	38	Sunshine Boston	1
16831	畅游美国东西海岸之旅(12天)	上海	12	2013-05-30 14:43:53	2024	AITS(上海美国国际旅行社有限公司/纵横美洲)	1
16837	美国东西海岸+夏威夷+大瀑布九大名城全景游(14天)	上海	14	2013-05-30 17:20:09	2024	AITS(上海美国国际旅行社有限公司/纵横美洲)	1
18459	途风创新美加双境大瀑布全景：缤纷美东四大名城+加东六大名城, 壮美双境尼亚加拉大瀑布全景超值之旅(9天)	纽约 New York	9	2014-02-08 08:32:43	2074	Combination(途风独家创新团)	1
18471	途风创新美加双境大瀑布全景：畅游美东四大名城+加东五大名城, 尽览双境尼亚加拉大瀑布(10天)	纽约 New York	10	2014-02-08 11:47:03	2074	Combination(途风独家创新团)	1
18486	途风创新美加双境大瀑布全景：时尚美东, 神秘千岛, 浪漫加东, 壮美双境尼亚加拉大瀑布全景深度品质之旅(12天)	纽约 New York	12	2014-02-10 10:02:51	2074	Combination(途风独家创新团)	1
18489	途风创新美加双境大瀑布全景: 时尚美东, 神秘千岛, 浪漫加东, 壮美双境尼亚加拉大瀑布全景深度品质之旅(13天)	纽约 New York	13	2014-02-10 11:01:43	2074	Combination(途风独家创新团)	1
18507	途风创新美加双境大瀑布全景：时尚美加东名城, 壮美双境尼亚加拉大瀑布, 神秘千岛全景精华之旅(12天)	波士顿	12	2014-02-10 15:26:52	2074	Combination(途风独家创新团)	1
18510	途风创新美加双境大瀑布全景：时尚美加东名城, 壮美双境尼亚加拉大瀑布, 幽美爱德华王子岛+神秘千岛全景精华之旅(16天)	纽约 New York	16	2014-02-10 16:43:53	2074	Combination(途风独家创新团)	1
18690	十五日美国波士顿度假充电两周游学营<成人游学>	北京,上海	15	2014-02-27 10:11:48	2085	上海携程国际旅行社有限公司	1
18696	十五日美国纽约英语培训,时尚购物两周游学营<成人游学>	北京,上海	15	2014-02-27 10:27:19	2085	上海携程国际旅行社有限公司	1
18714	十五日美国芝加哥度假充电两周游学营<成人游学>	北京,上海	15	2014-02-27 14:16:10	2085	上海携程国际旅行社有限公司	1
18843	时尚美东都市风貌, 常春藤书香名校深度探索小众之旅(5天) 	纽约 New York	5	2014-03-06 09:04:08	208	Ritz Tours (Peony Tours)	1
18846	古老与时尚碰撞名城, 学术风气浓厚之常春藤深度探索小众之旅(6日) 	纽约 New York	6	2014-03-06 09:04:17	208	Ritz Tours (Peony Tours)	1
19152	超值豪华游: 美加东七大名城豪华超值游(7天)	华盛顿	7	2014-03-17 17:14:04	46	E-World Travel/East Dept.	1
19945	【皇家加勒比国际邮轮-海洋光辉号】美东+加拿大秋天的童话,浪漫赏枫之旅(8天)	波士顿	8	2014-04-23 03:40:04	2287	Royal Caribbean International	1
19957		罗德岱堡					0
19972	【挪威邮轮-逍遥号】深度体验神奇百慕大,畅享国王码头娱乐活动豪华悠闲之旅(8天)	纽约 New York	8	2014-04-23 08:04:08	2278	Norwegian Cruise Line	1
20403	美中东部全景游：美中东部名城, 壮观尼亚加拉大瀑布(8天)	芝加哥	8	2014-05-12 14:20:14	82	L&L Travel/East Coast Dept (East Coast Holidays)	1
20406	美国探秘之旅：亚特兰大, 新奥尔良, 芝加哥(6天)	亚特兰大	6	2014-05-12 14:42:41	82	L&L Travel/East Coast Dept (East Coast Holidays)	1
20415	美加东豪华游：美加东名城, 震撼尼亚加拉大瀑布, 童话仙境千岛湖(8天)	华盛顿	8	2014-05-12 16:03:15	82	L&L Travel/East Coast Dept (East Coast Holidays)	1
20493	美东特价超值游:轻松玩转大苹果纽约,费城,华盛顿,尼加拉大瀑布清凉一夏(6天)	纽约 New York	6	2014-05-16 16:31:21	46	E-World Travel/East Dept.	1
20520	美东迷你游：美国政治经济中心华盛顿纽约, 奇美尼亚加拉大瀑布, 神秘千年幽谷(5天)	纽约 New York	5	2014-05-19 15:44:12	82	L&L Travel/East Coast Dept (East Coast Holidays)	1
20523	田纳西州深度游：迷幻大烟山国家公园, 奇美红宝石瀑布(6天)	纽约 New York	6	2014-05-19 16:19:45	82	L&L Travel/East Coast Dept (East Coast Holidays)	1
20526	美东豪华半自助游：繁华美东名城, 磅礴尼亚加拉大瀑布, 精彩纽约自由行(8天)	纽约 New York	8	2014-05-19 16:44:28	82	L&L Travel/East Coast Dept (East Coast Holidays)	1
24327	"美国心脏"芝加哥：建筑之都, 风城之旅, 世外桃源阿米希人村庄游(4天) 	纽约 New York	4	2014-06-17 09:12:01	81	L&L Travel/Bus Dept	1
24420	[COPY][COPY]浪漫美境 尼亚加拉,各有千秋四大名城,奇妙热玻璃表演超值	纽约 New York	6	2015-03-05 06:50:35	46	E-World Travel/East Dept.	1
24426	[COPY]浪漫美境 尼亚加拉,各有千秋四大名城,奇妙热玻璃表演	纽约 New York	6	2015-03-05 07:02:29	46	E-World Travel/East Dept.	1
24431	[COPY]浪漫美境 尼亚加拉,各有千秋四大名城,奇妙热玻璃表演超值	纽约 New York	6	2015-03-05 07:15:35	46	E-World Travel/East Dept.	1
24433	[COPY]浪漫美境 尼亚加拉,各有千秋四大名城,奇妙热玻璃表演超值	纽约 New York	6	2015-03-05 07:19:49	46	E-World Travel/East Dept.	1
24462	[COPY]六日美国东岸半自助游最推荐套餐C	上海	6	2015-03-06 02:20:17	149	Tours4Fun	1
31725	三天两夜多伦多,尼亚加拉	纽约 New York,新泽西州	3	2015-03-09 02:54:13	81	L&L Travel/Bus Dept	1
31729	[COPY]三天两夜多伦多,尼亚加拉	纽约 New York,新泽西州	3	2015-03-09 03:24:33	81	L&L Travel/Bus Dept	1
16015	途风特色小包团：八日夏威夷浪漫游(夏威夷接送机)	檀香山	8	2012-04-10 09:41:10	2011	Combination	1
16478		成都					0
17586	八日六晚夏威夷檀香山,威基基海滩,珍珠港,奥特莱斯,钻石头山,大风口半自助休闲之旅 (含国际段往返机票) 	上海	8	2013-10-23 16:40:58	2085	上海携程国际旅行社有限公司	1
17619	九日七晚夏威夷檀香山自由行 (含国际段往返机票)	上海	9	2013-10-24 13:48:01	2085	上海携程国际旅行社有限公司	1
17625	七日五晚夏威夷檀香山自由行 (含国际段往返机票)	上海	7	2013-10-24 14:14:21	2085	上海携程国际旅行社有限公司	1
24422	[COPY]夏威夷经典三岛半自助游A: 含珍珠港及市区观光,小环岛,玻利尼西亚文化中心,茂宜,夏威夷大岛(7天)	檀香山	7	2015-03-05 06:56:27	2358	Hawaii Sunrise Travel Co. INC/巨昇旅遊	1
4857		迈阿密					0
4894		奥兰多					0
16719	七日佛罗里达奥兰多主题乐园深度畅享之旅(全程入住迪士尼内酒店,停留园区时间更长)(奥兰多接送机)	奥兰多	7	2013-04-09 15:11:06	1075	JC Travel/ Tours Inc.	1
16814		迈阿密					0
16817		迈阿密					0
16818		迈阿密					0
16821		迈阿密					0
16852	十一日迈阿密奥兰多主题乐园欢乐游(十大主题乐园任选其五) (迈阿密接机, 奥兰多送机)	迈阿密	11	2013-06-06 16:07:27	1031	L&L Travel/South Dept	1
18312	四日迈阿密欢乐游D(沼泽公园,西礁岛,罗德岱堡,西棕榈滩)(迈阿密接机)	迈阿密	4	2014-01-27 15:59:28	1031	L&L Travel/South Dept	1
18423	九日迈阿密,美东精华游(沼泽公园,西礁岛,罗德岱堡,西棕榈滩,纽约,费城,华盛顿,尼亚加拉大瀑布)(迈阿密接机)	迈阿密	9	2014-02-07 13:41:39	1031	L&L Travel/South Dept	1
18441	九日迈阿密,美东欢乐游(沼泽公园,西礁岛,罗德岱堡,纽约,费城,华盛顿,尼亚加拉大瀑布)(迈阿密接机)	迈阿密	9	2014-02-07 15:46:07	1031	L&L Travel/South Dept	1
18453	十日迈阿密,美东欢乐游(沼泽公园,西礁岛,罗德岱堡,纽约,费城,华盛顿,尼亚加拉大瀑布)(迈阿密接机)	迈阿密	10	2014-02-07 16:28:59	1031	L&L Travel/South Dept	1
18699	十五日美国迈阿密英语培训,海滨度假两周游学营<成人游学>	北京,上海	15	2014-02-27 10:31:36	2085	上海携程国际旅行社有限公司	1
20124	火热迈阿密, 浪漫西礁岛, 奢华西棕榈 + 奥兰多11大主题乐园任选2欢乐游 (8天)	迈阿密	8	2014-04-28 11:14:40	1067	Miami Sunny International Travel	1
20127	西礁岛+奥兰多欢乐游: 11大主题乐园任选其3 (9天)	迈阿密	9	2014-04-28 11:14:42	1067	Miami Sunny International Travel	1
20130	西礁岛+奥兰多欢乐游: 11大主题乐园任选其4 (10天)	迈阿密	10	2014-04-28 11:14:44	1067	Miami Sunny International Travel	1
20133	西礁岛+奥兰多欢乐游: 11大主题乐园任选其5 (11天)	迈阿密	11	2014-04-28 11:14:47	1067	Miami Sunny International Travel	1
20136	西礁岛+奥兰多欢乐游: 11大主题乐园任选其6 (12天)	迈阿密	12	2014-04-28 11:14:49	1067	Miami Sunny International Travel	1
20139	西礁岛+奥兰多欢乐游: 11大主题乐园任选其7 (13天)	迈阿密	13	2014-04-28 11:14:51	1067	Miami Sunny International Travel	1
20274	西礁岛+奥兰多欢乐游: 11大主题乐园任选其2 (8天)	奥兰多	8	2014-04-30 13:34:52	1067	Miami Sunny International Travel	1
20277	西礁岛+奥兰多欢乐游: 11大主题乐园任选其3 (9天)	奥兰多	9	2014-04-30 13:34:54	1067	Miami Sunny International Travel	1
20280	西礁岛+奥兰多欢乐游: 11大主题乐园任选其4 (10天)	奥兰多	10	2014-04-30 13:34:56	1067	Miami Sunny International Travel	1
20286	西礁岛+奥兰多欢乐游: 11大主题乐园任选其6 (12天)	奥兰多	12	2014-04-30 13:35:01	1067	Miami Sunny International Travel	1
20289	西礁岛+奥兰多欢乐游: 11大主题乐园任选其7 (13天)	奥兰多	13	2014-04-30 13:35:03	1067	Miami Sunny International Travel	1
20481	迈阿密+巴哈马邮轮观光之旅: 阳光沙滩,游艇出海,豪宅明星,沼泽探险,购物天堂,魅力四射风情万种的热带度假天堂(6天)	迈阿密	6	2014-05-16 16:16:47	1067	Miami Sunny International Travel	1
20484	嘉年华神往号Ecstasy邮轮之邀: 巴哈马邮轮观光,阳光迈阿密,奢华之都-棕榈滩,美国威尼斯-罗德岱堡(7天)	迈阿密	7	2014-05-16 16:16:51	1067	Miami Sunny International Travel	1
20487	迈阿密度假天堂之约:天涯海角西礁岛,游艇之都罗德岱堡,Ecstasy邮轮观光巴哈马(8天)	迈阿密	8	2014-05-16 16:16:53	1067	Miami Sunny International Travel	1
4402	七日厄瓜多尔安地斯山,亚马逊河探险之旅(基多出发)	基多	2	2010-12-27 05:59:48	93	Exquisite Tours	1
4407	六日厄瓜多尔加拉帕戈斯群岛深度休闲之旅(巴尔特拉岛出发)	基多,巴尔特拉	6	2010-12-29 06:19:45	93	Exquisite Tours	1
